%SECTION%1%;General;
%FIELDS%;separation_distance_on_ground;
%DESCRIPTION%;[m];
;60;
%SECTION%1%;Nodes;
%FIELDS%;node_id;x;y;lat;lon;name;specification;
%DESCRIPTION%;ID;x-coordination;y-coordination;latitude;longitude;name;{'', gate, runway, holding_point, intermediate};
;84;62;63;0;49.8091635123225;taxiway;49.8091635123225;;
;85;63;486;0;29.136002503046953;taxiway;29.136002503046953;;
;86;146;93;0;53.716946427825555;taxiway;53.716946427825555;;
;87;93;94;0;49.71655848313885;taxiway;49.71655848313885;;
;88;94;95;0;44.148716435955315;taxiway;44.148716435955315;;
;89;95;469;0;13.604693880077894;taxiway;13.604693880077894;;
;90;469;470;0;16.676317726958782;taxiway;16.676317726958782;;
;91;470;96;0;26.28911697404645;taxiway;26.28911697404645;;
;92;96;97;0;37.809050909969926;taxiway;37.809050909969926;;
;93;97;98;0;58.379408691201625;taxiway;58.379408691201625;;
;94;99;104;0;98.6589279234887;taxiway;98.6589279234887;;
;95;105;73;0;70.56258657940656;taxiway;70.56258657940656;;
;96;467;468;0;77.19343582474214;taxiway;77.19343582474214;;
;97;468;74;0;62.733696549460596;taxiway;62.733696549460596;;
;98;48;54;0;78.4521058584763;taxiway;78.4521058584763;;
;99;118;448;0;90.63012758492481;taxiway;90.63012758492481;;
;100;464;109;0;80.60082821700537;taxiway;80.60082821700537;;
;101;109;449;0;31.186414630154303;taxiway;31.186414630154303;;
;102;449;450;0;21.139494741935156;taxiway;21.139494741935156;;
;103;450;451;0;29.635865066253977;taxiway;29.635865066253977;;
;104;72;143;0;71.56115980524933;taxiway;71.56115980524933;;
;105;143;71;0;83.11859934115685;taxiway;83.11859934115685;;
;106;71;160;0;17.8496815890237;taxiway;17.8496815890237;;
;107;160;69;0;16.531583990146956;taxiway;16.531583990146956;;
;108;142;490;0;32.1262387687179;taxiway;32.1262387687179;;
;109;490;492;0;25.539248529575378;taxiway;25.539248529575378;;
;110;492;143;0;17.397445950221204;taxiway;17.397445950221204;;
;111;149;65;0;72.07361683605305;taxiway;72.07361683605305;;
;112;65;30;0;72.27700947784773;taxiway;72.27700947784773;;
;113;30;64;0;56.316182450673395;taxiway;56.316182450673395;;
;114;64;66;0;23.02775516392885;taxiway;23.02775516392885;;
;115;324;331;0;21.868201075928646;taxiway;21.868201075928646;;
;116;331;323;0;8.688887764934046;taxiway;8.688887764934046;;
;117;323;25;0;82.53969043137813;taxiway;82.53969043137813;;
;118;25;322;0;16.973220208079432;taxiway;16.973220208079432;;
;119;322;26;0;15.080065311079354;taxiway;15.080065311079354;;
;120;26;329;0;21.110096149903576;taxiway;21.110096149903576;;
;121;329;321;0;98.12777616062479;taxiway;98.12777616062479;;
;122;43;462;0;35.459927449102494;taxiway;35.459927449102494;;
;123;462;442;0;85.21726867285808;taxiway;85.21726867285808;;
;124;442;443;0;23.53038432780169;taxiway;23.53038432780169;;
;125;443;113;0;19.43820659700735;taxiway;19.43820659700735;;
;126;113;114;0;21.634199200622632;taxiway;21.634199200622632;;
;127;114;444;0;24.713935233004104;taxiway;24.713935233004104;;
;128;444;466;0;63.51477713003092;taxiway;63.51477713003092;;
;129;466;115;0;65.31241495736586;taxiway;65.31241495736586;;
;130;78;487;0;98.79572240639844;taxiway;98.79572240639844;;
;131;320;31;0;8.897696479289767;taxiway;8.897696479289767;;
;132;31;471;0;8.927487675333365;taxiway;8.927487675333365;;
;133;471;390;0;22.313929790615855;taxiway;22.313929790615855;;
;134;390;392;0;67.64199227589076;taxiway;67.64199227589076;;
;135;392;394;0;47.73941779932297;taxiway;47.73941779932297;;
;136;394;396;0;49.69519144932123;taxiway;49.69519144932123;;
;137;396;472;0;38.493683010077234;taxiway;38.493683010077234;;
;138;472;473;0;52.230090746997206;taxiway;52.230090746997206;;
;139;321;197;0;34.39370216146056;taxiway;34.39370216146056;;
;140;197;195;0;34.27928312933553;taxiway;34.27928312933553;;
;141;195;33;0;5.354980112551995;taxiway;5.354980112551995;;
;142;33;193;0;6.193579253560208;taxiway;6.193579253560208;;
;143;193;480;0;11.469233284574313;taxiway;11.469233284574313;;
;144;480;24;0;34.07465873694159;taxiway;34.07465873694159;;
;145;24;191;0;5.4779463468854965;taxiway;5.4779463468854965;;
;146;191;189;0;31.484133090846232;taxiway;31.484133090846232;;
;147;189;219;0;4.1189892054981705;taxiway;4.1189892054981705;;
;148;219;187;0;8.212262877506177;taxiway;8.212262877506177;;
;149;187;221;0;40.36359683365231;taxiway;40.36359683365231;;
;150;221;185;0;5.726174283064961;taxiway;5.726174283064961;;
;151;185;183;0;33.037160414684806;taxiway;33.037160414684806;;
;152;183;181;0;11.188382815973128;taxiway;11.188382815973128;;
;153;181;179;0;46.094286602096126;taxiway;46.094286602096126;;
;154;179;224;0;16.539204489575827;taxiway;16.539204489575827;;
;155;224;177;0;19.601665208462556;taxiway;19.601665208462556;;
;156;177;175;0;9.016270673633306;taxiway;9.016270673633306;;
;157;175;226;0;22.339327079430646;taxiway;22.339327079430646;;
;158;226;173;0;27.261932490979213;taxiway;27.261932490979213;;
;159;173;228;0;15.302836256032705;taxiway;15.302836256032705;;
;160;228;171;0;19.7081339402995;taxiway;19.7081339402995;;
;161;171;169;0;7.459927380329296;taxiway;7.459927380329296;;
;162;169;167;0;49.29695286833495;taxiway;49.29695286833495;;
;163;167;138;0;10.18796145999651;taxiway;10.18796145999651;;
;164;138;165;0;49.58086663223386;taxiway;49.58086663223386;;
;165;165;163;0;6.917154286421153;taxiway;6.917154286421153;;
;166;163;481;0;27.05979063628918;taxiway;27.05979063628918;;
;167;482;212;0;52.37636247676841;taxiway;52.37636247676841;;
;168;212;209;0;3.2144444175606965;taxiway;3.2144444175606965;;
;169;209;214;0;48.76053976716641;taxiway;48.76053976716641;;
;170;214;207;0;24.260919041883458;taxiway;24.260919041883458;;
;171;207;205;0;13.421191534094618;taxiway;13.421191534094618;;
;172;205;483;0;3.3729392060091943;taxiway;3.3729392060091943;;
;173;483;216;0;13.539703988550716;taxiway;13.539703988550716;;
;174;216;203;0;31.605112225298605;taxiway;31.605112225298605;;
;175;203;201;0;30.870086120089745;taxiway;30.870086120089745;;
;176;201;199;0;15.325757463847403;taxiway;15.325757463847403;;
;177;199;321;0;7.455703356398127;taxiway;7.455703356398127;;
;178;115;445;0;27.995080336406208;taxiway;27.995080336406208;;
;179;445;116;0;22.79183680252687;taxiway;22.79183680252687;;
;180;116;446;0;17.002360624141687;taxiway;17.002360624141687;;
;181;141;373;0;41.32035681985441;taxiway;41.32035681985441;;
;182;373;155;0;69.80802197341718;taxiway;69.80802197341718;;
;183;155;336;0;29.78808603802877;taxiway;29.78808603802877;;
;184;336;338;0;53.43142708539668;taxiway;53.43142708539668;;
;185;338;477;0;9.342778796541255;taxiway;9.342778796541255;;
;186;477;28;0;7.903983022802652;taxiway;7.903983022802652;;
;187;28;478;0;5.932303412135156;taxiway;5.932303412135156;;
;188;478;32;0;6.812923967907244;taxiway;6.812923967907244;;
;189;32;479;0;8.412043237784058;taxiway;8.412043237784058;;
;190;479;343;0;14.560199040652746;taxiway;14.560199040652746;;
;191;343;345;0;57.525829916153846;taxiway;57.525829916153846;;
;192;345;349;0;54.689679071006424;taxiway;54.689679071006424;;
;193;349;351;0;54.26556990373965;taxiway;54.26556990373965;;
;194;351;356;0;60.562395644090294;taxiway;60.562395644090294;;
;195;356;68;0;73.89495952553094;taxiway;73.89495952553094;;
;196;68;69;0;38.61437840698184;taxiway;38.61437840698184;;
;197;458;49;0;33.173235259384256;taxiway;33.173235259384256;;
;198;49;459;0;22.38802519198337;taxiway;22.38802519198337;;
;199;459;50;0;32.1738311488748;taxiway;32.1738311488748;;
;200;50;52;0;77.88236825736435;taxiway;77.88236825736435;;
;201;320;7;0;25.373069992410077;taxiway;25.373069992410077;;
;202;7;14;0;9.681059977618407;taxiway;9.681059977618407;;
;203;14;17;0;8.093030255807333;taxiway;8.093030255807333;;
;204;17;70;0;36.57901787774987;taxiway;36.57901787774987;;
;205;324;297;0;10.265410795902188;taxiway;10.265410795902188;;
;206;297;295;0;28.3037916413852;taxiway;28.3037916413852;;
;207;295;293;0;41.87416624961952;taxiway;41.87416624961952;;
;208;293;291;0;22.009943464185437;taxiway;22.009943464185437;;
;209;291;289;0;19.748282039383525;taxiway;19.748282039383525;;
;210;289;140;0;32.784186982391894;taxiway;32.784186982391894;;
;211;140;287;0;7.589113213521046;taxiway;7.589113213521046;;
;212;287;285;0;21.00452043014972;taxiway;21.00452043014972;;
;213;285;283;0;20.374376821404432;taxiway;20.374376821404432;;
;214;283;327;0;9.168222917415283;taxiway;9.168222917415283;;
;215;327;318;0;21.222357544649306;taxiway;21.222357544649306;;
;216;318;281;0;10.73556159297098;taxiway;10.73556159297098;;
;217;281;325;0;9.267331164777229;taxiway;9.267331164777229;;
;218;325;279;0;11.107645848187193;taxiway;11.107645848187193;;
;219;279;277;0;20.999806332161622;taxiway;20.999806332161622;;
;220;277;316;0;8.500386217413807;taxiway;8.500386217413807;;
;221;316;314;0;20.379014765295295;taxiway;20.379014765295295;;
;222;314;275;0;11.475117457659781;taxiway;11.475117457659781;;
;223;275;139;0;5.603033443173912;taxiway;5.603033443173912;;
;224;139;312;0;3.796038797593319;taxiway;3.796038797593319;;
;225;312;273;0;10.957946320417305;taxiway;10.957946320417305;;
;226;273;271;0;20.498793920587715;taxiway;20.498793920587715;;
;227;271;310;0;9.53916924904922;taxiway;9.53916924904922;;
;228;310;308;0;21.006662852247086;taxiway;21.006662852247086;;
;229;308;269;0;10.450067010462257;taxiway;10.450067010462257;;
;230;269;306;0;9.668500759386808;taxiway;9.668500759386808;;
;231;306;267;0;10.074245039352494;taxiway;10.074245039352494;;
;232;267;265;0;20.501867235963775;taxiway;20.501867235963775;;
;233;265;304;0;9.920293272066967;taxiway;9.920293272066967;;
;234;304;302;0;20.630533065828626;taxiway;20.630533065828626;;
;235;302;263;0;10.702394021246304;taxiway;10.702394021246304;;
;236;263;300;0;9.668035289836462;taxiway;9.668035289836462;;
;237;300;261;0;10.449636355127941;taxiway;10.449636355127941;;
;238;261;259;0;20.241637537147984;taxiway;20.241637537147984;;
;239;259;137;0;37.016598761269954;taxiway;37.016598761269954;;
;240;137;500;0;11.779718513849051;taxiway;11.779718513849051;;
;241;500;501;0;21.511328179922238;taxiway;21.511328179922238;;
;242;501;256;0;9.534450391847745;taxiway;9.534450391847745;;
;243;256;254;0;15.590393158140536;taxiway;15.590393158140536;;
;244;254;240;0;12.324146927415743;taxiway;12.324146927415743;;
;245;240;238;0;14.969841698898298;taxiway;14.969841698898298;;
;246;238;252;0;14.836371156956302;taxiway;14.836371156956302;;
;247;252;236;0;12.072166708551839;taxiway;12.072166708551839;;
;248;236;250;0;15.598184964327649;taxiway;15.598184964327649;;
;249;250;248;0;14.465310991090545;taxiway;14.465310991090545;;
;250;248;234;0;14.087034449481763;taxiway;14.087034449481763;;
;251;234;232;0;12.69717241246953;taxiway;12.69717241246953;;
;252;232;246;0;15.597607926983452;taxiway;15.597607926983452;;
;253;246;230;0;15.307834828855786;taxiway;15.307834828855786;;
;254;230;244;0;11.849804762682371;taxiway;11.849804762682371;;
;255;244;242;0;15.222044594737289;taxiway;15.222044594737289;;
;256;242;488;0;2.9699423168232197;taxiway;2.9699423168232197;;
;257;75;76;0;31.54353932389322;taxiway;31.54353932389322;;
;258;76;79;0;64.61259785946935;taxiway;64.61259785946935;;
;259;79;80;0;53.546607539482345;taxiway;53.546607539482345;;
;260;72;497;0;65.69741802219724;taxiway;65.69741802219724;;
;261;497;142;0;28.784029489653737;taxiway;28.784029489653737;;
;262;324;496;0;24.013880135792668;taxiway;24.013880135792668;;
;263;496;362;0;22.19259158945813;taxiway;22.19259158945813;;
;264;362;364;0;20.009530225197246;taxiway;20.009530225197246;;
;265;364;366;0;17.10369799749604;taxiway;17.10369799749604;;
;266;366;333;0;38.75432755128055;taxiway;38.75432755128055;;
;267;333;369;0;17.475391193056858;taxiway;17.475391193056858;;
;268;369;141;0;7.6652275070677165;taxiway;7.6652275070677165;;
;269;141;371;0;11.41298518382278;taxiway;11.41298518382278;;
;270;371;335;0;24.866062641787696;taxiway;24.866062641787696;;
;271;335;375;0;12.657058228686083;taxiway;12.657058228686083;;
;272;375;136;0;12.209316912624182;taxiway;12.209316912624182;;
;273;136;152;0;40.76940065540555;taxiway;40.76940065540555;;
;274;152;377;0;5.486155472346436;taxiway;5.486155472346436;;
;275;377;379;0;21.561896430959287;taxiway;21.561896430959287;;
;276;379;135;0;13.293500917454683;taxiway;13.293500917454683;;
;277;135;347;0;7.527787243766493;taxiway;7.527787243766493;;
;278;347;353;0;63.56676278789736;taxiway;63.56676278789736;;
;279;353;493;0;1.8100295636760289;taxiway;1.8100295636760289;;
;280;493;385;0;44.10547496396083;taxiway;44.10547496396083;;
;281;385;387;0;21.517185131634633;taxiway;21.517185131634633;;
;282;387;66;0;15.356558910067752;taxiway;15.356558910067752;;
;283;66;162;0;30.438323613450592;taxiway;30.438323613450592;;
;284;67;68;0;18.168292654322844;taxiway;18.168292654322844;;
;285;68;358;0;34.59865086765606;taxiway;34.59865086765606;;
;286;358;360;0;16.278659184494902;taxiway;16.278659184494902;;
;287;360;161;0;10.934923671965143;taxiway;10.934923671965143;;
;288;161;27;0;36.48588931262637;taxiway;36.48588931262637;;
;289;27;46;0;33.377992729446234;taxiway;33.377992729446234;;
;290;46;47;0;88.72543851410111;taxiway;88.72543851410111;;
;291;493;381;0;11.582852741848432;taxiway;11.582852741848432;;
;292;381;383;0;28.474044884873685;taxiway;28.474044884873685;;
;293;494;489;0;20.019873276200464;taxiway;20.019873276200464;;
;294;489;495;0;24.279276123107362;taxiway;24.279276123107362;;
;295;495;496;0;61.4786697333272;taxiway;61.4786697333272;;
;296;473;409;0;13.347556242278166;taxiway;13.347556242278166;;
;297;409;411;0;57.30212460596715;taxiway;57.30212460596715;;
;298;411;148;0;7.246331349690385;taxiway;7.246331349690385;;
;299;148;413;0;64.71351193392931;taxiway;64.71351193392931;;
;300;413;415;0;31.464973546325215;taxiway;31.464973546325215;;
;301;415;70;0;28.873165368761477;taxiway;28.873165368761477;;
;302;70;4;0;31.233421888950513;taxiway;31.233421888950513;;
;303;4;417;0;4.7832463596629875;taxiway;4.7832463596629875;;
;304;417;11;0;5.456544821781876;taxiway;5.456544821781876;;
;305;11;54;0;41.84331052716025;taxiway;41.84331052716025;;
;306;76;487;0;18.295905334575217;taxiway;18.295905334575217;;
;307;487;77;0;81.17549127529672;taxiway;81.17549127529672;;
;308;54;22;0;95.87591380898454;taxiway;95.87591380898454;;
;309;22;3;0;11.117770033026035;taxiway;11.117770033026035;;
;310;3;16;0;10.737657359041306;taxiway;10.737657359041306;;
;311;16;1;0;13.570911449093693;taxiway;13.570911449093693;;
;312;1;20;0;11.576634594712951;taxiway;11.576634594712951;;
;313;20;13;0;8.671779046031936;taxiway;8.671779046031936;;
;314;13;6;0;8.80107349003256;taxiway;8.80107349003256;;
;315;6;53;0;40.94156712611023;taxiway;40.94156712611023;;
;316;53;159;0;97.91594267565122;taxiway;97.91594267565122;;
;317;159;51;0;47.87647480656825;taxiway;47.87647480656825;;
;318;122;126;0;44.110984488090295;taxiway;44.110984488090295;;
;319;61;491;0;40.520053664799526;taxiway;40.520053664799526;;
;320;491;91;0;57.77258783653346;taxiway;57.77258783653346;;
;321;51;8;0;14.73776525919664;taxiway;14.73776525919664;;
;322;8;19;0;8.890612727771055;taxiway;8.890612727771055;;
;323;19;499;0;8.551585877074762;taxiway;8.551585877074762;;
;324;499;498;0;45.33281215798585;taxiway;45.33281215798585;;
;325;474;502;0;72.2036870918211;taxiway;72.2036870918211;;
;326;84;83;0;99.70006072596512;taxiway;99.70006072596512;;
;327;83;81;0;95.88210950840393;taxiway;95.88210950840393;;
;328;81;74;0;69.79693284104808;taxiway;69.79693284104808;;
;329;134;127;0;32.785559653357076;taxiway;32.785559653357076;;
;330;127;42;0;27.157072790738944;taxiway;27.157072790738944;;
;331;42;128;0;26.783807240381698;taxiway;26.783807240381698;;
;332;128;129;0;42.040845411610434;taxiway;42.040845411610434;;
;333;129;130;0;67.60419214817388;taxiway;67.60419214817388;;
;334;135;153;0;72.65731609429429;taxiway;72.65731609429429;;
;335;153;154;0;13.329337077620002;taxiway;13.329337077620002;;
;336;154;155;0;18.699039932949375;taxiway;18.699039932949375;;
;337;156;157;0;25.216863038172466;taxiway;25.216863038172466;;
;338;157;158;0;17.24937104386791;taxiway;17.24937104386791;;
;339;158;159;0;15.4229384574528;taxiway;15.4229384574528;;
;340;160;161;0;42.525642541109164;taxiway;42.525642541109164;;
;341;64;162;0;25.727802593347665;taxiway;25.727802593347665;;
;342;163;164;0;107.91912683765555;gate;107.91912683765555;216;
;343;165;166;0;108.42667972430027;gate;108.42667972430027;216R;
;344;167;168;0;104.3089426789492;gate;104.3089426789492;215;
;345;169;170;0;102.19192188479366;gate;102.19192188479366;214L;
;346;171;172;0;113.75099834991298;gate;113.75099834991298;214;
;347;173;174;0;102.9038635095109;gate;102.9038635095109;213;
;348;175;176;0;103.37919191521345;gate;103.37919191521345;212L;
;349;177;178;0;116.69882840827336;gate;116.69882840827336;212;
;350;179;180;0;97.56477075398833;gate;97.56477075398833;211;
;351;181;182;0;100.5318289534913;gate;100.5318289534913;210L;
;352;183;184;0;113.74585509663916;gate;113.74585509663916;210;
;353;185;186;0;102.79521736443535;gate;102.79521736443535;209;
;354;187;188;0;103.29082808782276;gate;103.29082808782276;208L;
;355;189;190;0;115.03953344015974;gate;115.03953344015974;208;
;356;191;192;0;102.64823332565109;gate;102.64823332565109;207;
;357;193;194;0;109.3496482717195;gate;109.3496482717195;206L;
;358;195;196;0;126.86676887291797;gate;126.86676887291797;206;
;359;197;198;0;114.31195785953423;gate;114.31195785953423;205;
;360;199;200;0;115.51264929303785;gate;115.51264929303785;204L;
;361;201;202;0;129.8090781345679;gate;129.8090781345679;204;
;362;203;204;0;121.83665291633974;gate;121.83665291633974;203;
;363;205;206;0;113.40786877597544;gate;113.40786877597544;202L;
;364;207;208;0;120.9280863004927;gate;120.9280863004927;202;
;365;209;210;0;93.0358368914542;gate;93.0358368914542;201;
;366;482;211;0;101.41287825318324;gate;101.41287825318324;22;
;367;212;213;0;103.14612101004377;gate;103.14612101004377;24;
;368;214;215;0;110.64551320065154;gate;110.64551320065154;26;
;369;216;217;0;94.93420613443071;gate;94.93420613443071;28;
;370;193;218;0;95.11620619034336;gate;95.11620619034336;231;
;371;219;220;0;102.85027675449882;gate;102.85027675449882;233;
;372;221;222;0;105.79982191230178;gate;105.79982191230178;235;
;373;181;223;0;101.61923795759202;gate;101.61923795759202;237;
;374;224;225;0;99.74063174082455;gate;99.74063174082455;239;
;375;226;227;0;94.30400817867934;gate;94.30400817867934;241;
;376;228;229;0;93.6745668893287;gate;93.6745668893287;243;
;377;230;231;0;109.19636193709304;gate;109.19636193709304;86L;
;378;232;233;0;114.78485769303309;gate;114.78485769303309;86;
;379;234;235;0;109.11431770626177;gate;109.11431770626177;86R;
;380;236;237;0;108.25932562407979;gate;108.25932562407979;85L;
;381;238;239;0;114.13588466375707;gate;114.13588466375707;85;
;382;240;241;0;108.18052277012396;gate;108.18052277012396;85R;
;383;242;243;0;108.55784022535373;gate;108.55784022535373;74R;
;384;244;245;0;113.99661468800004;gate;113.99661468800004;74;
;385;246;247;0;108.88550489639654;gate;108.88550489639654;74L;
;386;248;249;0;110.47178447029384;gate;110.47178447029384;73R;
;387;250;251;0;115.04634002475042;gate;115.04634002475042;73;
;388;252;253;0;110.17620906056501;gate;110.17620906056501;73L;
;389;254;255;0;109.75230818503621;gate;109.75230818503621;72R;
;390;256;257;0;114.57872214340574;gate;114.57872214340574;72;
;391;500;258;0;120.86175177782118;gate;120.86175177782118;72L;
;392;259;260;0;119.03868029577981;gate;119.03868029577981;71R;
;393;261;262;0;118.21972394058977;gate;118.21972394058977;71;
;394;263;264;0;110.61443466798447;gate;110.61443466798447;71L;
;395;265;266;0;120.17209134709105;gate;120.17209134709105;70R;
;396;267;268;0;118.4752588118124;gate;118.4752588118124;70;
;397;269;270;0;118.043494092624;gate;118.043494092624;70L;
;398;271;272;0;117.28367831456848;gate;117.28367831456848;69R;
;399;273;274;0;102.69758733913397;gate;102.69758733913397;69;
;400;275;276;0;107.61093689814798;gate;107.61093689814798;69L;
;401;277;278;0;116.17322332431324;gate;116.17322332431324;68R;
;402;279;280;0;117.43744496388219;gate;117.43744496388219;68;
;403;281;282;0;113.42953323910486;gate;113.42953323910486;68L;
;404;283;284;0;118.36193330011777;gate;118.36193330011777;67R;
;405;285;286;0;118.73979499639219;gate;118.73979499639219;67;
;406;287;288;0;112.35385024086506;gate;112.35385024086506;67L;
;407;289;290;0;118.50298462784198;gate;118.50298462784198;66R;
;408;291;292;0;119.0151253086577;gate;119.0151253086577;66;
;409;293;294;0;117.26617986294889;gate;117.26617986294889;66L;
;410;295;296;0;112.89010273910029;gate;112.89010273910029;65R;
;411;297;298;0;114.05482891669533;gate;114.05482891669533;65;
;412;324;299;0;110.03949354899964;gate;110.03949354899964;65L;
;413;300;301;0;108.35551624728102;gate;108.35551624728102;84L;
;414;302;303;0;108.66755808620277;gate;108.66755808620277;84;
;415;304;305;0;111.11842429768348;gate;111.11842429768348;84R;
;416;306;307;0;108.73288866709446;gate;108.73288866709446;83L;
;417;308;309;0;108.79205803361597;gate;108.79205803361597;83;
;418;310;311;0;111.38144332136683;gate;111.38144332136683;83R;
;419;312;313;0;109.49774712378017;gate;109.49774712378017;82L;
;420;314;315;0;110.54044564297521;gate;110.54044564297521;82;
;421;316;317;0;110.90981602933678;gate;110.90981602933678;82R;
;422;318;319;0;107.61921693037823;gate;107.61921693037823;81;
;423;325;326;0;105.86721975252028;gate;105.86721975252028;81L;
;424;327;328;0;109.61559768983524;gate;109.61559768983524;81R;
;425;329;330;0;116.95991794964276;gate;116.95991794964276;32;
;426;331;332;0;116.46926706030013;gate;116.46926706030013;31;
;427;333;334;0;110.01069829851558;gate;110.01069829851558;29;
;428;336;337;0;104.4258400237015;gate;104.4258400237015;25;
;429;338;339;0;110.73463251447018;gate;110.73463251447018;23;
;430;479;340;0;33.956116657354954;taxiway;33.956116657354954;;
;431;340;341;0;77.66856625353897;gate;77.66856625353897;21;
;432;340;342;0;75.18443449567478;gate;75.18443449567478;2;
;433;343;344;0;85.99822864029476;gate;85.99822864029476;4;
;434;345;346;0;87.56628647395485;gate;87.56628647395485;6;
;435;347;348;0;81.1973312853905;gate;81.1973312853905;100;
;436;349;350;0;82.64964394494197;gate;82.64964394494197;8;
;437;351;352;0;91.91548211564992;gate;91.91548211564992;10;
;438;353;354;0;19.62713280320892;taxiway;19.62713280320892;;
;439;354;355;0;73.76640728547545;gate;73.76640728547545;101;
;440;356;357;0;89.82075371043116;gate;89.82075371043116;12L;
;441;358;359;0;136.83645775781903;gate;136.83645775781903;12;
;442;360;361;0;135.37204284027254;gate;135.37204284027254;12R;
;443;362;363;0;113.10791045230471;gate;113.10791045230471;64R;
;444;364;365;0;117.07971292420405;gate;117.07971292420405;64;
;445;366;367;0;114.20143656624451;gate;114.20143656624451;64L;
;446;333;368;0;118.6300605658195;gate;118.6300605658195;63R;
;447;369;370;0;119.88552953484111;gate;119.88552953484111;63;
;448;371;372;0;117.34988785951779;gate;117.34988785951779;63L;
;449;373;374;0;125.74549354146328;gate;125.74549354146328;27;
;450;335;373;0;20.408143420649846;taxiway;20.408143420649846;;
;451;375;376;0;103.44973292846537;gate;103.44973292846537;62R;
;452;377;378;0;108.01516211986204;gate;108.01516211986204;62;
;453;379;380;0;67.98475606042096;gate;67.98475606042096;62L;
;454;381;382;0;101.18275015791723;gate;101.18275015791723;61;
;455;383;384;0;81.62485532303846;gate;81.62485532303846;61R;
;456;385;386;0;97.23973206045721;gate;97.23973206045721;60R;
;457;387;388;0;108.70225690859778;gate;108.70225690859778;60;
;458;66;389;0;98.47314732863667;gate;98.47314732863667;60L;
;459;390;391;0;74.24007188657981;gate;74.24007188657981;15;
;460;392;393;0;77.15133261193938;gate;77.15133261193938;11;
;461;394;395;0;72.14888030822746;gate;72.14888030822746;9;
;462;396;397;0;69.75881663196627;gate;69.75881663196627;7;
;463;472;398;0;62.84794021550499;gate;62.84794021550499;5;
;464;472;399;0;18.80391828724659;taxiway;18.80391828724659;;
;465;399;400;0;85.03191686689472;gate;85.03191686689472;1;
;466;399;401;0;16.919577103062068;taxiway;16.919577103062068;;
;467;401;402;0;8.491911253973255;taxiway;8.491911253973255;;
;468;402;403;0;54.55348803479186;gate;54.55348803479186;16;
;469;473;407;0;16.946154319504732;taxiway;16.946154319504732;;
;470;407;404;0;14.156823942359399;taxiway;14.156823942359399;;
;471;404;405;0;62.72645076295203;gate;62.72645076295203;17;
;472;404;406;0;76.85678406846789;gate;76.85678406846789;18;
;473;407;408;0;91.96624077527649;gate;91.96624077527649;41;
;474;409;410;0;82.72257494987508;gate;82.72257494987508;42;
;475;411;412;0;92.99693806156203;gate;92.99693806156203;43;
;476;413;414;0;85.2266682517735;gate;85.2266682517735;44L;
;477;415;416;0;112.843053066331;gate;112.843053066331;44;
;478;417;418;0;102.46595260050769;gate;102.46595260050769;44R;
;479;13;419;0;91.06515810526888;gate;91.06515810526888;47;
;480;420;421;0;115.29251465796011;gate;115.29251465796011;48;
;481;422;423;0;117.86196074869834;gate;117.86196074869834;49;
;482;424;425;0;90.94024183000317;gate;90.94024183000317;50;
;483;426;427;0;82.04373430434448;gate;82.04373430434448;51;
;484;428;429;0;98.52696795691823;gate;98.52696795691823;53;
;485;430;431;0;89.72881785714173;gate;89.72881785714173;52;
;486;432;433;0;105.78493332046678;gate;105.78493332046678;54;
;487;434;435;0;110.98274782260877;gate;110.98274782260877;55;
;488;436;437;0;75.13563553275566;gate;75.13563553275566;56;
;489;438;439;0;70.88748499392491;gate;70.88748499392491;57;
;490;440;441;0;73.69896346183344;gate;73.69896346183344;58;
;491;112;121;0;80.50216459743083;taxiway;80.50216459743083;;
;492;144;44;0;58.42040449795025;taxiway;58.42040449795025;;
;493;503;622;0;50.8926091300633;gate;50.8926091300633;;
;494;150;622;0;17.381400701007497;taxiway;17.381400701007497;;
;495;504;151;0;58.57380639647773;gate;58.57380639647773;;
;496;505;623;0;43.269230461890686;gate;43.269230461890686;;
;497;151;623;0;59.401270729910514;taxiway;59.401270729910514;;
;498;623;150;0;60.25905284885632;taxiway;60.25905284885632;;
;499;506;623;0;43.269230461890686;gate;43.269230461890686;;
;500;507;77;0;29.242230313700084;gate;29.242230313700084;;
;501;508;624;0;82.18770487538062;gate;82.18770487538062;;
;502;622;624;0;31.008849698752243;taxiway;31.008849698752243;;
;503;624;149;0;14.162862526375859;taxiway;14.162862526375859;;
;504;509;624;0;82.18770487538062;gate;82.18770487538062;;
;505;121;595;0;57.37762657592103;taxiway;57.37762657592103;;
;506;595;596;0;57.37731284411007;taxiway;57.37731284411007;;
;507;596;120;0;57.3771559775613;taxiway;57.3771559775613;;
;508;120;597;0;72.56087580140115;taxiway;72.56087580140115;;
;509;597;144;0;72.56050367558042;taxiway;72.56050367558042;;
;510;98;510;0;68.91068180016525;taxiway;68.91068180016525;;
;511;510;99;0;68.91042057547368;taxiway;68.91042057547368;;
;512;104;511;0;71.48496278188857;taxiway;71.48496278188857;;
;513;511;105;0;71.48452210056952;taxiway;71.48452210056952;;
;514;73;512;0;52.98289709286363;taxiway;52.98289709286363;;
;515;512;513;0;52.98272721572094;taxiway;52.98272721572094;;
;516;513;514;0;52.98247239898565;taxiway;52.98247239898565;;
;517;514;515;0;52.98221758102483;taxiway;52.98221758102483;;
;518;515;516;0;52.982047701703415;taxiway;52.982047701703415;;
